0 00120 139976 36494 00120 109448 36494 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c01.avi
1 00117 138264 35258 00117 106712 35258 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c02.avi
2 00146 173864 45600 00146 133104 45600 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c03.avi
3 00224 207096 49739 00224 160224 49739 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c04.avi
4 00276 277120 78310 00276 220264 78310 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c05.avi
5 00176 304224 80976 00176 220656 80976 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c01.avi
6 00258 553920 141878 00258 364064 141878 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c02.avi
7 00210 309360 96613 00210 235560 96613 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c03.avi
8 00191 323680 104474 00191 243600 104474 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c04.avi
9 00194 297288 72375 00194 213064 72375 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c05.avi
10 00188 279032 70599 00188 204448 70599 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c06.avi
11 00261 379296 102041 00261 273896 102041 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi
12 00153 207680 46654 00153 150608 46654 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c01.avi
13 00098 139112 35092 00098 107624 35092 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi
14 00106 139848 29641 00106 104072 29641 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi
15 00124 138632 28180 00124 104512 28180 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c04.avi
16 00120 143592 31807 00120 109848 31807 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c05.avi
17 00140 186832 52660 00140 141928 52660 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c01.avi
18 00178 242680 72178 00178 183632 72178 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c02.avi
19 00125 163088 40290 00125 118760 40290 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c03.avi
20 00138 167088 42041 00138 127008 42041 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c04.avi
21 00180 223592 60786 00180 169176 60786 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c05.avi
22 00226 254760 62475 00226 188472 62475 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c01.avi
23 00120 146264 31486 00120 106280 31486 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c02.avi
24 00141 187688 40968 00141 133528 40968 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c03.avi
25 00208 212792 47832 00208 154248 47832 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c04.avi
26 00127 127080 26765 00127 94144 26765 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c05.avi
27 00212 189128 42439 00212 142912 42439 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c06.avi
28 00175 238152 64272 00175 176176 64272 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c01.avi
29 00099 115144 31670 00099 92360 31670 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c02.avi
30 00168 223360 58650 00168 165704 58650 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c03.avi
31 00120 171192 40304 00120 123184 40304 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c04.avi
32 00119 174936 42820 00119 128008 42820 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c05.avi
33 00137 198240 46124 00137 141984 46124 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c06.avi
34 00185 166912 39607 00185 133200 39607 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c01.avi
35 00186 77408 11035 00186 65584 11035 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c02.avi
36 00237 86712 9236 00237 70624 9236 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c03.avi
37 00132 114216 27961 00132 94520 27961 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c04.avi
38 00160 104872 22083 00160 86872 22083 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c05.avi
39 00169 222920 59717 00169 170184 59717 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c01.avi
40 00193 330320 92905 00193 242096 92905 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c02.avi
41 00232 458704 118371 00232 325400 118371 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c03.avi
42 00187 227296 63890 00187 176840 63890 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c04.avi
43 00259 417448 102516 00259 304264 102516 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c05.avi
44 00197 225128 66685 00197 180136 66685 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c06.avi
45 00182 231640 73606 00182 186344 73606 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c07.avi
46 00125 85856 11609 00125 66936 11609 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c01.avi
47 00233 306288 69462 00233 213760 69462 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c02.avi
48 00114 112896 24108 00114 86416 24108 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c03.avi
49 00098 97656 23469 00098 79776 23469 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c04.avi
50 00201 246552 54279 00201 178104 54279 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c05.avi
51 00116 144088 36227 00116 108328 36227 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c01.avi
52 00173 152544 32798 00173 116808 32798 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c02.avi
53 00094 111344 26324 00094 85336 26324 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c03.avi
54 00105 213160 46286 00105 146304 46286 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c04.avi
55 00182 208424 58007 00182 161696 58007 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c05.avi
56 00159 175248 51605 00159 146784 51605 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c01.avi
57 00170 211352 69224 00170 177376 69224 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c02.avi
58 00157 150408 42746 00157 124840 42746 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c03.avi
59 00224 205552 57622 00224 168960 57622 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c04.avi
60 00187 184928 51274 00187 150392 51274 ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c05.avi
61 00180 188208 39392 00180 140112 39392 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c01.avi
62 00243 387600 117942 00243 292032 117942 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c02.avi
63 00126 161216 40103 00126 121184 40103 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c03.avi
64 00131 151272 36678 00131 116976 36678 ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c04.avi
65 00182 149584 36856 00182 123088 36856 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c01.avi
66 00158 190160 51417 00158 149056 51417 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c02.avi
67 00130 254824 59748 00130 176936 59748 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c03.avi
68 00220 263792 77245 00220 204472 77245 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c04.avi
69 00113 193360 50931 00113 141888 50931 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c05.avi
70 00181 188032 51730 00181 149088 51730 ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c06.avi
71 00181 760520 208955 00181 508696 208955 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c01.avi
72 00095 282584 90055 00095 209424 90055 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c02.avi
73 00127 324656 93769 00127 240928 93769 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c03.avi
74 00227 773128 210265 00227 522112 210265 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c04.avi
75 00090 346936 96194 00090 238704 96194 ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c05.avi
76 00170 85040 11166 00170 66736 11166 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c01.avi
77 00257 134824 23042 00257 108112 23042 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c02.avi
78 00147 86936 15912 00147 69432 15912 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c03.avi
79 00208 101344 18386 00208 81648 18386 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c04.avi
80 00243 158312 36677 00243 126888 36677 ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c05.avi
81 00135 208360 59584 00135 163608 59584 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c01.avi
82 00131 160280 39919 00131 124528 39919 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c02.avi
83 00125 114952 23829 00125 89896 23829 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c03.avi
84 00200 226584 55379 00200 172376 55379 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c04.avi
85 00204 283808 67233 00204 204648 67233 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c05.avi
86 00140 177432 44869 00140 136312 44869 ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06.avi
87 00258 400704 98891 00258 293704 98891 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01.avi
88 00105 160904 36735 00105 116152 36735 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02.avi
89 00102 132944 32344 00102 102928 32344 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c03.avi
90 00208 194808 45685 00208 148896 45685 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04.avi
91 00199 174680 41369 00199 138272 41369 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05.avi
92 00222 310504 74694 00222 222120 74694 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c06.avi
93 00194 168888 46370 00194 139704 46370 ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07.avi
94 00241 322464 74340 00241 220296 74340 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi
95 00129 215192 45631 00129 143416 45631 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi
96 00125 214432 46282 00125 141088 46282 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi
97 00177 253936 55376 00177 171472 55376 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi
98 00093 179384 35817 00093 118144 35817 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi
99 00109 206280 42216 00109 134368 42216 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi
100 00145 194008 41484 00145 133960 41484 ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c07.avi
101 00181 307912 85191 00181 233288 85191 ApplyLipstick/v_ApplyLipstick_g08_c01.avi
102 00219 391840 107363 00219 291728 107363 ApplyLipstick/v_ApplyLipstick_g08_c02.avi
103 00270 353200 93929 00270 268712 93929 ApplyLipstick/v_ApplyLipstick_g08_c03.avi
104 00310 414488 105352 00310 309784 105352 ApplyLipstick/v_ApplyLipstick_g08_c04.avi
105 00099 133920 30343 00099 96904 30343 ApplyLipstick/v_ApplyLipstick_g09_c01.avi
106 00244 188688 45394 00244 148064 45394 ApplyLipstick/v_ApplyLipstick_g09_c02.avi
107 00247 211296 51840 00247 162896 51840 ApplyLipstick/v_ApplyLipstick_g09_c03.avi
108 00210 155416 33101 00210 120728 33101 ApplyLipstick/v_ApplyLipstick_g09_c04.avi
109 00105 71616 11148 00105 56160 11148 ApplyLipstick/v_ApplyLipstick_g10_c01.avi
110 00139 70488 9412 00139 56248 9412 ApplyLipstick/v_ApplyLipstick_g10_c02.avi
111 00117 98536 17657 00117 74224 17657 ApplyLipstick/v_ApplyLipstick_g10_c03.avi
112 00247 156312 24754 00247 118312 24754 ApplyLipstick/v_ApplyLipstick_g10_c04.avi
113 00143 267728 72543 00143 203072 72543 ApplyLipstick/v_ApplyLipstick_g11_c01.avi
114 00199 271480 66000 00199 203448 66000 ApplyLipstick/v_ApplyLipstick_g11_c02.avi
115 00108 173192 41724 00108 129592 41724 ApplyLipstick/v_ApplyLipstick_g11_c03.avi
116 00157 315296 90364 00157 239032 90364 ApplyLipstick/v_ApplyLipstick_g11_c04.avi
117 00198 90168 12104 00198 72880 12104 ApplyLipstick/v_ApplyLipstick_g12_c01.avi
118 00106 68504 9745 00106 51944 9745 ApplyLipstick/v_ApplyLipstick_g12_c02.avi
119 00141 98400 13984 00141 73168 13984 ApplyLipstick/v_ApplyLipstick_g12_c03.avi
120 00277 133016 19420 00277 102272 19420 ApplyLipstick/v_ApplyLipstick_g12_c04.avi
121 00178 138144 22788 00178 101664 22788 ApplyLipstick/v_ApplyLipstick_g12_c05.avi
122 00213 183424 38917 00213 141776 38917 ApplyLipstick/v_ApplyLipstick_g13_c01.avi
123 00155 140728 32209 00155 111992 32209 ApplyLipstick/v_ApplyLipstick_g13_c02.avi
124 00164 142264 31628 00164 113216 31628 ApplyLipstick/v_ApplyLipstick_g13_c03.avi
125 00210 131832 17808 00210 97656 17808 ApplyLipstick/v_ApplyLipstick_g13_c04.avi
126 00176 355456 87493 00176 251592 87493 ApplyLipstick/v_ApplyLipstick_g14_c01.avi
127 00190 474496 122710 00190 329760 122710 ApplyLipstick/v_ApplyLipstick_g14_c02.avi
128 00174 378248 94437 00174 265408 94437 ApplyLipstick/v_ApplyLipstick_g14_c03.avi
129 00105 279904 68593 00105 191096 68593 ApplyLipstick/v_ApplyLipstick_g14_c04.avi
130 00160 389032 118852 00160 278688 118852 ApplyLipstick/v_ApplyLipstick_g15_c01.avi
131 00136 336160 93369 00136 233848 93369 ApplyLipstick/v_ApplyLipstick_g15_c02.avi
132 00133 307040 85633 00133 212768 85633 ApplyLipstick/v_ApplyLipstick_g15_c03.avi
133 00151 308728 91847 00151 229392 91847 ApplyLipstick/v_ApplyLipstick_g15_c04.avi
134 00141 438208 105998 00141 284480 105998 ApplyLipstick/v_ApplyLipstick_g15_c05.avi
135 00128 165184 36192 00128 121480 36192 ApplyLipstick/v_ApplyLipstick_g16_c01.avi
136 00165 169744 34775 00165 126096 34775 ApplyLipstick/v_ApplyLipstick_g16_c02.avi
137 00145 152256 29878 00145 113344 29878 ApplyLipstick/v_ApplyLipstick_g16_c03.avi
138 00173 213288 48030 00173 154576 48030 ApplyLipstick/v_ApplyLipstick_g16_c04.avi
139 00156 263056 64386 00156 188968 64386 ApplyLipstick/v_ApplyLipstick_g16_c05.avi
140 00161 169040 40751 00161 129400 40751 ApplyLipstick/v_ApplyLipstick_g17_c01.avi
141 00151 181944 45139 00151 137048 45139 ApplyLipstick/v_ApplyLipstick_g17_c02.avi
142 00142 159160 37303 00142 119456 37303 ApplyLipstick/v_ApplyLipstick_g17_c03.avi
143 00125 192360 49372 00125 141480 49372 ApplyLipstick/v_ApplyLipstick_g17_c04.avi
144 00141 143192 31999 00141 109640 31999 ApplyLipstick/v_ApplyLipstick_g17_c05.avi
145 00103 227360 58126 00103 165888 58126 ApplyLipstick/v_ApplyLipstick_g18_c01.avi
146 00139 324432 86765 00139 233064 86765 ApplyLipstick/v_ApplyLipstick_g18_c02.avi
147 00140 377384 98138 00140 260376 98138 ApplyLipstick/v_ApplyLipstick_g18_c03.avi
148 00119 316768 80489 00119 220096 80489 ApplyLipstick/v_ApplyLipstick_g18_c04.avi
