0 00120 11245848 131991 00120 661232 131991 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c01.avi
1 00117 10803352 125441 00117 644168 125441 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c02.avi
2 00146 13462360 154424 00146 754328 154424 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c03.avi
3 00224 19906200 243221 00224 1054824 243221 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c04.avi
4 00276 26403672 320307 00276 1290056 320307 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c05.avi
5 00176 23314256 214923 00176 1156008 214923 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c01.avi
6 00258 36154056 306139 00258 1554720 306139 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c02.avi
7 00210 25813680 271051 00210 1196120 271051 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c03.avi
8 00191 24244224 254761 00191 1146784 254761 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c04.avi
9 00194 22918424 223636 00194 1141920 223636 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c05.avi
10 00188 22730000 219679 00188 1139440 219679 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c06.avi
11 00261 32629248 312746 00261 1395280 312746 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi
12 00153 15940416 170505 00153 956496 170505 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c01.avi
13 00098 11396232 119552 00098 732320 119552 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi
14 00106 11184728 115660 00106 768016 115660 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi
15 00124 11729304 124593 00124 817736 124593 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c04.avi
16 00120 12331816 129367 00120 818744 129367 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c05.avi
17 00140 14488576 126078 00140 573840 126078 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c01.avi
18 00178 18985664 166724 00178 679296 166724 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c02.avi
19 00125 11377256 91172 00125 464280 91172 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c03.avi
20 00138 13210608 111131 00138 547208 111131 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c04.avi
