932.914 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c01.avi
816.221 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c02.avi
852.428 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c03.avi
1066.554 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c04.avi
751.156 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c05.avi
855.215 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c06.avi
807.864 ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c01.avi
1169.490 ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c02.avi
1305.005 ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c03.avi
386.325 ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c04.avi
2388.362 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c01.avi
1931.752 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c02.avi
2377.693 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c03.avi
2467.243 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c04.avi
2508.517 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c05.avi
2876.219 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c06.avi
1350.728 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c01.avi
1612.702 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02.avi
132.212 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c03.avi
1913.689 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c04.avi
1316.429 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c05.avi
2325.650 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c06.avi
1417.153 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c07.avi
927.177 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c01.avi
882.832 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c02.avi
960.510 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c03.avi
1035.027 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c04.avi
855.547 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c05.avi
1394.149 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c06.avi
1019.815 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c07.avi
2560.754 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c01.avi
2163.246 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c02.avi
2241.885 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c03.avi
2389.616 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c04.avi
1073.735 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c05.avi
1220.145 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c06.avi
1222.843 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c07.avi
538.694 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c01.avi
568.892 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c02.avi
1380.189 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c03.avi
1665.184 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c04.avi
922.469 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c05.avi
1142.745 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c06.avi
2005.973 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c07.avi
743.565 ApplyLipstick/v_ApplyLipstick_g01_c01.avi
601.805 ApplyLipstick/v_ApplyLipstick_g01_c02.avi
589.935 ApplyLipstick/v_ApplyLipstick_g01_c03.avi
603.828 ApplyLipstick/v_ApplyLipstick_g01_c04.avi
636.833 ApplyLipstick/v_ApplyLipstick_g01_c05.avi
239.556 ApplyLipstick/v_ApplyLipstick_g02_c01.avi
421.282 ApplyLipstick/v_ApplyLipstick_g02_c02.avi
