2400.000 121.982 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c01.avi
2400.000 113.877 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c02.avi
2400.000 126.467 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c03.avi
2400.000 123.249 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c04.avi
2400.000 110.296 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c05.avi
2400.000 113.223 ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c06.avi
2400.000 169.527 ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c01.avi
2400.000 135.986 ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c02.avi
2400.000 169.453 ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c03.avi
2400.000 89.201 ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c04.avi
2400.000 255.749 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c01.avi
2400.000 221.902 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c02.avi
2400.000 260.535 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c03.avi
2400.000 246.692 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c04.avi
2400.000 238.407 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c05.avi
2400.000 252.371 ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c06.avi
2400.000 236.280 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c01.avi
2400.000 245.053 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02.avi
2400.000 33.681 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c03.avi
2400.000 234.761 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c04.avi
2400.000 200.895 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c05.avi
2400.000 244.951 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c06.avi
2400.000 200.446 ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c07.avi
2400.000 157.711 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c01.avi
2400.000 140.714 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c02.avi
2400.000 150.401 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c03.avi
2400.000 160.557 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c04.avi
2400.000 123.724 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c05.avi
2400.000 181.588 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c06.avi
2400.000 136.781 ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c07.avi
2400.000 233.971 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c01.avi
2400.000 224.804 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c02.avi
2400.000 235.605 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c03.avi
2400.000 210.525 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c04.avi
2400.000 162.430 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c05.avi
2400.000 191.090 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c06.avi
2400.000 180.006 ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c07.avi
2400.000 121.057 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c01.avi
2400.000 110.335 ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c02.avi
