0 00120 10928416 425230 00120 1042168 425230 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c01.avi
1 00117 10546016 421128 00117 1026400 421128 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c02.avi
2 00146 13167400 514179 00146 1220176 514179 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c03.avi
3 00224 19172776 684390 00224 1658600 684390 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c04.avi
4 00276 25344248 939704 00276 2110944 939704 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c05.avi
5 00176 23227904 805712 00176 1860680 805712 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c01.avi
6 00258 36181976 1260605 00258 2698016 1260605 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c02.avi
7 00210 25316936 901815 00210 2013128 901815 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c03.avi
8 00191 23873336 926946 00191 1995488 926946 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c04.avi
9 00194 22717344 774364 00194 1838520 774364 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c05.avi
10 00188 22406784 724056 00188 1788064 724056 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c06.avi
11 00261 31995536 1031769 00261 2341048 1031769 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi
12 00153 15629640 539957 00153 1448504 539957 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c01.avi
13 00098 11164688 385644 00098 1088064 385644 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi
14 00106 10959096 343139 00106 1094736 343139 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi
15 00124 11460280 358818 00124 1156320 358818 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c04.avi
16 00120 12034296 371762 00120 1167744 371762 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c05.avi
17 00140 14162840 481781 00140 1030728 481781 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c01.avi
18 00178 18570920 644041 00178 1297032 644041 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c02.avi
19 00125 11218000 391337 00125 834832 391337 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c03.avi
20 00138 12924576 404892 00138 931456 404892 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c04.avi
21 00180 16910360 561393 00180 1155120 561393 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c05.avi
22 00226 19909448 793531 00226 1776952 793531 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c01.avi
23 00120 11790048 448116 00120 1100624 448116 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c02.avi
24 00141 13716224 518347 00141 1244208 518347 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c03.avi
25 00208 18532304 677158 00208 1613144 677158 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c04.avi
26 00127 10837600 395404 00127 1013880 395404 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c05.avi
27 00212 16259248 599220 00212 1469264 599220 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c06.avi
28 00175 16135032 639782 00175 1486264 639782 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c01.avi
29 00099 8028896 300716 00099 838912 300716 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c02.avi
30 00168 15186840 597855 00168 1402424 597855 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c03.avi
31 00120 10836168 424126 00120 1060360 424126 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c04.avi
32 00119 10773808 428336 00119 1075736 428336 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c05.avi
33 00137 12240304 452707 00137 1159384 452707 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c06.avi
34 00185 13265704 536989 00185 1315080 536989 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c01.avi
35 00186 7758680 268491 00186 878344 268491 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c02.avi
36 00237 8194944 285278 00237 958784 285278 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c03.avi
37 00132 10108392 392913 00132 1008312 392913 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c04.avi
38 00160 9033128 355732 00160 973080 355732 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c05.avi
39 00169 20932320 757518 00169 1671800 757518 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c01.avi
40 00193 24997376 1061671 00193 2117696 1061671 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c02.avi
41 00232 34853624 1284977 00232 2596512 1284977 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c03.avi
42 00187 20981648 799523 00187 1769624 799523 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c04.avi
43 00259 34846256 1265825 00259 2615864 1265825 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c05.avi
44 00197 19933928 773168 00197 1772312 773168 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c06.avi
45 00182 20672112 793742 00182 1766800 793742 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c07.avi
46 00125 9007424 221402 00125 863480 221402 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c01.avi
47 00233 21567224 834687 00233 1979088 834687 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c02.avi
48 00114 8382248 289594 00114 953024 289594 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c03.avi
49 00098 8327232 297136 00098 932408 297136 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c04.avi
50 00201 19026672 652213 00201 1678792 652213 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c05.avi
51 00116 11011288 421742 00116 1036816 421742 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c01.avi
52 00173 14234752 507701 00173 1270712 507701 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c02.avi
