0 00120 142472 30018 00120 103368 30018 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c01.avi
1 00117 141448 28499 00117 100728 28499 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c02.avi
2 00146 179952 36893 00146 126952 36893 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c03.avi
3 00224 213792 41655 00224 154240 41655 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c04.avi
4 00276 290952 68064 00276 215744 68064 ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c05.avi
5 00176 317792 67788 00176 212712 67788 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c01.avi
6 00258 576656 102464 00258 330056 102464 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c02.avi
7 00210 319832 77222 00210 216632 77222 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c03.avi
8 00191 334856 79133 00191 218888 79133 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c04.avi
9 00194 306960 59806 00194 203464 59806 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c05.avi
10 00188 288360 58883 00188 195440 58883 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c06.avi
11 00261 393480 78989 00261 254296 78989 ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi
12 00153 219344 35743 00153 143224 35743 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c01.avi
13 00098 146808 27667 00098 101664 27667 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi
14 00106 149320 23658 00106 100560 23658 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi
15 00124 145464 22194 00124 100272 22194 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c04.avi
16 00120 148080 25761 00120 104824 25761 ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c05.avi
17 00140 195016 41560 00140 133112 41560 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c01.avi
18 00178 248200 56074 00178 168808 56074 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c02.avi
19 00125 169200 32045 00125 112240 32045 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c03.avi
20 00138 174848 35247 00138 122592 35247 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c04.avi
21 00180 229472 48313 00180 158368 48313 ApplyEyeMakeup/v_ApplyEyeMakeup_g11_c05.avi
22 00226 265152 52349 00226 182872 52349 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c01.avi
23 00120 150264 26481 00120 103328 26481 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c02.avi
24 00141 191888 32370 00141 127104 32370 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c03.avi
25 00208 224488 38888 00208 150336 38888 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c04.avi
26 00127 131016 22626 00127 92024 22626 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c05.avi
27 00212 192920 36492 00212 138384 36492 ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c06.avi
28 00175 251696 47033 00175 164536 47033 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c01.avi
29 00099 122560 24704 00099 88208 24704 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c02.avi
30 00168 238248 46573 00168 159184 46573 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c03.avi
31 00120 181600 31108 00120 118224 31108 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c04.avi
32 00119 184416 33737 00119 123352 33737 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c05.avi
33 00137 205696 36031 00137 134072 36031 ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c06.avi
34 00185 171304 35136 00185 130896 35136 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c01.avi
35 00186 77544 10181 00186 64976 10181 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c02.avi
36 00237 86808 8438 00237 69880 8438 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c03.avi
37 00132 115112 24903 00132 91872 24903 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c04.avi
38 00160 105792 19732 00160 84936 19732 ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c05.avi
39 00169 228256 51605 00169 163584 51605 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c01.avi
40 00193 346976 75398 00193 231696 75398 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c02.avi
41 00232 475664 95192 00232 308552 95192 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c03.avi
42 00187 232736 53490 00187 168392 53490 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c04.avi
43 00259 428952 88574 00259 294368 88574 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c05.avi
44 00197 228368 57399 00197 172024 57399 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c06.avi
45 00182 239560 64090 00182 179272 64090 ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c07.avi
46 00125 87952 10803 00125 67064 10803 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c01.avi
47 00233 317456 50024 00233 198776 50024 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c02.avi
48 00114 117496 18873 00114 82416 18873 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c03.avi
49 00098 102720 18176 00098 76616 18176 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c04.avi
50 00201 254576 44753 00201 171800 44753 ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c05.avi
51 00116 148144 30170 00116 103664 30170 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c01.avi
52 00173 156224 28495 00173 113928 28495 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c02.avi
53 00094 113888 22326 00094 82672 22326 ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c03.avi
